Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
131,5167249769,tjwwow21,0,362,G Cameron Young G Xander Schauffele G Matt Fitzpatrick G Wyndham Clark G Maverick McNealy G Emiliano Grillo,,Jackson Ormond,G,0.03%,10
131,5167594022,lipu7272,0,362,G Brooks Koepka G Justin Rose G Justin Thomas G Chris Gotterup G Wyndham Clark G Sam Burns,,Spencer Tibbits,G,0.03%,41.5
131,5167771104,ronron670,0,362,G Tommy Fleetwood G Matt Fitzpatrick G Chris Gotterup G Wyndham Clark G Sam Burns G Si Woo Kim,,Filippo Celli,G,0.03%,21
131,5168667311,markaf8347,0,362,G Tommy Fleetwood G Matt Fitzpatrick G Chris Gotterup G Wyndham Clark G Sam Burns G Si Woo Kim,,Marcelo Rozo,G,0.03%,16
135,5166962216,Raider5029,0,361.5,G Rory McIlroy G Chris Gotterup G Patrick Reed G Wyndham Clark G Sam Burns G Ben Kohles,,Ryder Cowan,G,0.03%,50.5
135,5168404929,nlang003,0,361.5,G Rory McIlroy G Tommy Fleetwood G Wyndham Clark G Robert MacIntyre G Harris English G Gary Woodland,,Vaughn Harber,G,0.02%,18
135,5169172367,TheAmazingMeeks,0,361.5,G Xander Schauffele G Ludvig Aberg G Justin Thomas G Wyndham Clark G Hideki Matsuyama G Robert MacIntyre,,Niklas Norgaard Moller,G,0.02%,42.5
135,5169551901,icyhotgoat2021,0,361.5,G Xander Schauffele G Matt Fitzpatrick G Collin Morikawa G Justin Rose G Joaquin Niemann G Ryan Fox,,Dylan Wu,G,0.02%,45.5
139,5166905128,Beau73kg,0,361,G Tommy Fleetwood G Matt Fitzpatrick G Tyrrell Hatton G Chris Gotterup G Sam Burns G Aaron Rai,,T.K. Kim,G,0.02%,5.5
139,5167055775,mitch209,0,361,G Scottie Scheffler G Matt Fitzpatrick G Wyndham Clark G Sepp Straka G Ben Kohles G Adrien Dumont De Chassart,,Brandon Holtz,G,0.02%,16
139,5168666067,dooley782000,0,361,G Scottie Scheffler G Chris Gotterup G Russell Henley G Sahith Theegala G Dustin Johnson G Keith Mitchell,,Rocco Repetto Taylor,G,0.02%,6
139,5168679008,croodar,0,361,G Ludvig Aberg G Justin Rose G Justin Thomas G Chris Gotterup G Russell Henley G Wyndham Clark,,Eric Lee,G,0.02%,39.5
143,5166805886,jdwestrick,0,360.5,G Matt Fitzpatrick G Justin Rose G Justin Thomas G Chris Gotterup G Russell Henley G Wyndham Clark,,Matthew Robles,G,0.02%,5.5
143,5167143530,saint7486,0,360.5,G Xander Schauffele G Matt Fitzpatrick G Chris Gotterup G Wyndham Clark G Sam Burns G Si Woo Kim,,,
143,5168671672,mitch4millz,0,360.5,G Xander Schauffele G Matt Fitzpatrick G Chris Gotterup G Wyndham Clark G Sam Burns G Si Woo Kim,,,
143,5168836131,davemb,0,360.5,G Rory McIlroy G Chris Gotterup G Wyndham Clark G Sam Burns G J.J. Spaun G Sahith Theegala,,,
